    year specfp_normalized
    2011 37.573388
    2011 37.647330
    2011 37.647330
    2011 37.670042
    2011 37.688409
    2011 37.717444
    2011 37.739911
    2011 37.823169
    2011 37.865137
    2011 37.867116
    2011 38.069300
    2011 38.078056
    2011 38.107223
    2011 38.142230
    2011 38.151748
    2011 38.175095
    2011 38.204424
    2011 38.229837
    2011 38.229837
    2011 38.264324
    2011 38.274658
    2011 38.274658
    2011 38.291343
    2011 38.313512
    2011 38.315177
    2011 38.349985
    2011 38.354839
    2011 38.356221
    2011 38.356221
    2011 38.365023
    2011 38.471294
    2011 38.471294
    2011 38.519846
    2011 38.597082
    2011 38.605005
    2011 38.636150
    2011 38.656249
    2011 38.734318
    2011 38.745105
    2011 38.745105
    2011 38.781216
    2011 38.810866
    2011 38.842428
    2011 39.001371
    2011 39.075204
    2011 39.076169
    2011 39.189588
    2011 39.281022
    2011 39.289219
    2011 39.289219
    2011 39.314457
    2011 39.316788
    2011 39.325584
    2011 39.346757
    2011 39.373502
    2011 39.392930
    2011 39.416165
    2011 39.432942
    2011 39.432942
    2011 39.459299
    2011 39.465080
    2011 39.465527
    2011 39.465527
    2011 39.516077
    2011 39.516077
    2011 39.531226
    2011 39.547638
    2011 39.547638
    2011 39.657747
    2011 39.658560
    2011 39.658560
    2011 39.776313
    2011 39.813963
    2011 39.852806
    2011 39.869200
    2011 39.935630
    2011 39.946676
    2011 39.955498
    2011 39.955498
    2011 39.955923
    2011 39.959481
    2011 39.973581
    2011 39.973581
    2011 39.975293
    2011 39.999386
    2011 40.007923
    2011 40.222244
    2011 40.231143
    2011 40.265640
    2011 40.340996
    2011 40.361846
    2011 40.394215
    2011 40.514995
    2011 40.514995
    2011 40.521377
    2011 40.551811
    2011 40.551811
    2011 40.567855
    2011 40.578575
    2011 40.578575
    2011 40.653560
    2011 40.665835
    2011 40.665835
    2011 40.694501
    2011 40.694638
    2011 40.754378
    2011 40.758895
    2011 40.758895
    2011 40.819686
    2011 40.853112
    2011 40.859376
    2011 40.859376
    2011 40.910269
    2011 40.944766
    2011 40.950427
    2011 40.950427
    2011 40.979990
    2011 40.999439
    2011 41.557133
    2011 41.599094
    2011 41.612251
    2011 41.690884
    2011 41.690884
    2011 41.729358
    2011 41.750700
    2011 41.777157
    2011 41.827494
    2011 41.827494
    2011 41.833787
    2011 41.872867
    2011 41.872867
    2011 41.911102
    2011 41.911102
    2011 42.005075
    2011 42.008699
    2011 42.070567
    2011 42.071697
    2011 42.077802
    2011 42.112457
    2011 42.174225
    2011 42.198201
    2011 42.295749
    2011 42.333074
    2011 42.619495
    2011 42.655301
    2011 42.668650
    2011 42.733537
    2011 42.897368
    2011 42.903270
    2011 42.903270
    2011 43.013907
    2011 43.013907
    2011 43.059805
    2011 43.157483
    2011 43.161732
    2011 43.229376
    2011 43.254781
    2011 43.266381
    2011 43.297826
    2011 43.335323
    2011 43.377178
    2011 43.405856
    2011 43.405856
    2011 43.413230
    2011 43.735783
    2011 43.747439
    2011 43.747439
    2011 43.892582
    2011 43.968617
    2011 43.968617
    2011 43.990036
    2011 43.990036
    2011 44.115753
    2011 44.115753
    2011 44.403595
    2011 44.403595
    2011 44.422210
    2011 44.422210
    2011 44.784386
    2011 44.889243
    2011 44.971555
    2011 45.060876
    2011 45.060876
    2011 45.096796
    2011 45.106778
    2011 45.122352
    2011 45.122352
    2011 45.190341
    2011 45.192739
    2011 45.356228
    2011 45.356228
    2011 45.776293
    2011 46.097790
    2011 46.186181
    2011 46.279525
    2011 46.289288
    2011 46.321530
    2011 46.321530
    2011 46.323644
    2011 46.466521
    2011 46.466521
    2011 46.470030
    2011 46.751841
    2011 46.760308
    2011 46.943392
    2011 47.233002
    2011 47.369873
    2011 47.373813
    2011 47.497287
    2011 47.594858
    2011 47.667366
    2011 47.749324
    2011 47.820846
    2011 47.855364
    2011 48.108553
    2011 48.108553
    2011 48.146389
    2011 48.379131
    2011 48.416384
    2011 48.451419
    2011 48.462408
    2011 48.563876
    2011 48.648206
    2011 48.869194
    2011 49.301583
    2011 49.327874
    2011 49.596304
    2011 50.433341
    2011 50.496750
    2011 50.579970
    2011 50.627688
    2011 51.044409
    2011 51.062148
    2011 51.073492
    2011 51.227801
    2011 51.718705
    2011 51.805668
    2011 51.858357
    2011 52.715517
    2011 52.778117
    2011 52.969082
    2011 53.170832
    2011 54.795032
    2011 54.862129
    2011 54.962348
    2011 55.241423
    2011 58.528981
    2012 21.524682
    2012 23.720661
    2012 23.894639
    2012 23.894639
    2012 24.097463
    2012 24.766225
    2012 25.038121
    2012 25.338552
    2012 25.631514
    2012 25.631514
    2012 25.784436
    2012 25.804324
    2012 26.015200
    2012 26.057580
    2012 26.094406
    2012 26.170409
    2012 26.176598
    2012 26.176598
    2012 26.178544
    2012 26.200161
    2012 26.205375
    2012 26.291453
    2012 26.323845
    2012 26.323845
    2012 26.379816
    2012 26.389747
    2012 26.389747
    2012 26.395211
    2012 26.426098
    2012 26.426098
    2012 26.432119
    2012 26.432119
    2012 26.451971
    2012 26.454509
    2012 26.473803
    2012 26.473803
    2012 26.477443
    2012 26.477443
    2012 26.487554
    2012 26.487554
    2012 26.520977
    2012 26.522288
    2012 26.534129
    2012 26.539832
    2012 26.552168
    2012 26.578771
    2012 26.582404
    2012 26.595193
    2012 26.623123
    2012 26.643994
    2012 26.645726
    2012 26.652681
    2012 26.666568
    2012 26.670303
    2012 26.673356
    2012 26.673356
    2012 26.764445
    2012 26.770361
    2012 26.775237
    2012 26.788936
    2012 26.788936
    2012 26.812175
    2012 26.836465
    2012 26.843555
    2012 26.868570
    2012 26.878851
    2012 26.890755
    2012 26.900114
    2012 26.904081
    2012 26.904081
    2012 26.916397
    2012 26.930446
    2012 26.953858
    2012 26.953858
    2012 27.036637
    2012 27.068626
    2012 27.085169
    2012 27.085169
    2012 27.090737
    2012 27.099593
    2012 27.102953
    2012 27.126709
    2012 27.192251
    2012 27.248274
    2012 27.290414
    2012 27.314355
    2012 27.350693
    2012 27.501215
    2012 27.562545
    2012 27.628105
    2012 27.666282
    2012 27.772605
    2012 27.787003
    2012 27.842871
    2012 28.178415
    2012 28.178415
    2012 28.269899
    2012 28.318142
    2012 28.403449
    2012 28.410003
    2012 28.453761
    2012 28.719673
    2012 28.782021
    2012 28.870009
    2012 29.055919
    2012 29.143489
    2012 29.437584
    2012 29.441612
    2012 29.534336
    2012 29.587199
    2012 29.790819
    2012 29.889891
    2012 29.922409
    2012 29.960886
    2012 29.961544
    2012 29.965109
    2012 29.994121
    2012 30.008493
    2012 30.041566
    2012 30.053048
    2012 30.214511
    2012 30.252889
    2012 30.294506
    2012 30.329802
    2012 30.368308
    2012 30.370232
    2012 30.526644
    2012 30.799892
    2012 30.889614
    2012 30.919438
    2012 30.942488
    2012 30.942488
    2012 30.946345
    2012 30.973432
    2012 31.102198
    2012 31.109519
    2012 31.135554
    2012 31.238347
    2012 31.284720
    2012 31.294168
    2012 31.316570
    2012 31.338384
    2012 31.357998
    2012 31.378880
    2012 31.397232
    2012 31.397232
    2012 31.411899
    2012 31.414964
    2012 31.434374
    2012 31.452552
    2012 31.452552
    2012 31.501966
    2012 31.511367
    2012 31.562041
    2012 31.562041
    2012 31.584675
    2012 31.741334
    2012 31.894811
    2012 31.910307
    2012 32.004459
    2012 32.005231
    2012 32.005231
    2012 32.048328
    2012 32.089020
    2012 32.094611
    2012 32.123388
    2012 32.125829
    2012 32.137783
    2012 32.137783
    2012 32.141590
    2012 32.158173
    2012 32.183783
    2012 32.235688
    2012 32.235688
    2012 32.237219
    2012 32.238829
    2012 32.250743
    2012 32.250743
    2012 32.266444
    2012 32.281078
    2012 32.305410
    2012 32.310491
    2012 32.310491
    2012 32.324598
    2012 32.332146
    2012 32.350560
    2012 32.350560
    2012 32.359178
    2012 32.362859
    2012 32.417889
    2012 32.443973
    2012 32.446758
    2012 32.446758
    2012 32.459537
    2012 32.467986
    2012 32.482218
    2012 32.500088
    2012 32.537125
    2012 32.700563
    2012 32.731224
    2012 32.739874
    2012 32.786040
    2012 32.786040
    2012 32.839333
    2012 32.864285
    2012 32.880746
    2012 32.937903
    2012 32.951227
    2012 32.982091
    2012 33.118124
    2012 33.138360
    2012 33.143042
    2012 33.156071
    2012 33.156071
    2012 33.164461
    2012 33.240674
    2012 33.315526
    2012 33.366559
    2012 33.447643
    2012 33.497953
    2012 33.497953
    2012 33.510930
    2012 33.521340
    2012 33.521340
    2012 33.529295
    2012 33.621056
    2012 33.623762
    2012 33.626565
    2012 33.626565
    2012 33.700334
    2012 33.707312
    2012 33.724880
    2012 33.730853
    2012 33.756095
    2012 33.775298
    2012 33.899228
    2012 33.899228
    2012 34.015573
    2012 34.067193
    2012 34.067193
    2012 34.070158
    2012 34.087262
    2012 34.127677
    2012 34.160335
    2012 34.160335
    2012 34.193127
    2012 34.232245
    2012 34.247407
    2012 34.247407
    2012 34.247714
    2012 34.268419
    2012 34.273886
    2012 34.308056
    2012 34.315259
    2012 34.324414
    2012 34.329654
    2012 34.332961
    2012 34.335577
    2012 34.335577
    2012 34.336136
    2012 34.373516
    2012 34.410238
    2012 34.414754
    2012 34.422251
    2012 34.422251
    2012 34.422289
    2012 34.424705
    2012 34.427225
    2012 34.431807
    2012 34.436814
    2012 34.450633
    2012 34.450633
    2012 34.456696
    2012 34.468864
    2012 34.489261
    2012 34.489261
    2012 34.513492
    2012 34.513692
    2012 34.520775
    2012 34.537847
    2012 34.540273
    2012 34.556169
    2012 34.557270
    2012 34.566209
    2012 34.594188
    2012 34.618121
    2012 34.621740
    2012 34.625484
    2012 34.625484
    2012 34.632750
    2012 34.634017
    2012 34.673144
    2012 34.674959
    2012 34.698460
    2012 34.705321
    2012 34.714607
    2012 34.729377
    2012 34.729377
    2012 34.731609
    2012 34.760999
    2012 34.767166
    2012 34.801307
    2012 34.803247
    2012 34.805706
    2012 34.812798
    2012 34.832598
    2012 34.836086
    2012 34.848755
    2012 34.855498
    2012 34.870919
    2012 34.877170
    2012 34.877170
    2012 34.889671
    2012 34.889671
    2012 34.924229
    2012 34.924229
    2012 34.941912
    2012 34.941912
    2012 34.945912
    2012 34.964208
    2012 34.968785
    2012 34.978146
    2012 34.980141
    2012 35.026318
    2012 35.027247
    2012 35.034382
    2012 35.034382
    2012 35.044107
    2012 35.045436
    2012 35.045436
    2012 35.045868
    2012 35.065061
    2012 35.083897
    2012 35.115927
    2012 35.117729
    2012 35.128474
    2012 35.133967
    2012 35.155530
    2012 35.155530
    2012 35.166912
    2012 35.167754
    2012 35.170303
    2012 35.171578
    2012 35.179698
    2012 35.186733
    2012 35.186733
    2012 35.188301
    2012 35.189765
    2012 35.189765
    2012 35.192974
    2012 35.200004
    2012 35.205671
    2012 35.246340
    2012 35.247874
    2012 35.272772
    2012 35.293859
    2012 35.293859
    2012 35.300309
    2012 35.329730
    2012 35.333174
    2012 35.345498
    2012 35.345498
    2012 35.354496
    2012 35.355441
    2012 35.355441
    2012 35.387396
    2012 35.387396
    2012 35.389651
    2012 35.396654
    2012 35.397279
    2012 35.401129
    2012 35.429722
    2012 35.451200
    2012 35.473879
    2012 35.473879
    2012 35.505748
    2012 35.505748
    2012 35.506676
    2012 35.511681
    2012 35.520335
    2012 35.571768
    2012 35.573733
    2012 35.580173
    2012 35.593321
    2012 35.593321
    2012 35.599975
    2012 35.604016
    2012 35.604016
    2012 35.629880
    2012 35.632268
    2012 35.642213
    2012 35.649188
    2012 35.649188
    2012 35.651549
    2012 35.653253
    2012 35.663086
    2012 35.675262
    2012 35.697301
    2012 35.700272
    2012 35.702434
    2012 35.710001
    2012 35.716290
    2012 35.725471
    2012 35.726525
    2012 35.734775
    2012 35.751819
    2012 35.756228
    2012 35.756228
    2012 35.766832
    2012 35.791758
    2012 35.796063
    2012 35.801462
    2012 35.814064
    2012 35.834802
    2012 35.848083
    2012 35.866419
    2012 35.906006
    2012 35.957089
    2012 35.986683
    2012 36.024355
    2012 36.037574
    2012 36.037574
    2012 36.047194
    2012 36.051126
    2012 36.153667
    2012 36.159815
    2012 36.224412
    2012 36.224412
    2012 36.272847
    2012 36.272847
    2012 36.274367
    2012 36.274367
    2012 36.284249
    2012 36.284690
    2012 36.308996
    2012 36.377883
    2012 36.400895
    2012 36.431320
    2012 36.431933
    2012 36.444504
    2012 36.449115
    2012 36.472393
    2012 36.472790
    2012 36.544076
    2012 36.600600
    2012 36.609181
    2012 36.630796
    2012 36.630812
    2012 36.647307
    2012 36.647307
    2012 36.671784
    2012 36.683628
    2012 36.703597
    2012 36.754156
    2012 36.778469
    2012 36.789596
    2012 36.795235
    2012 36.846578
    2012 36.906124
    2012 36.906124
    2012 37.037356
    2012 37.072323
    2012 37.147290
    2012 37.166289
    2012 37.170577
    2012 37.189362
    2012 37.189362
    2012 37.196490
    2012 37.216694
    2012 37.218447
    2012 37.241603
    2012 37.251414
    2012 37.251414
    2012 37.258841
    2012 37.259943
    2012 37.273752
    2012 37.278565
    2012 37.283183
    2012 37.296266
    2012 37.304370
    2012 37.343942
    2012 37.375357
    2012 37.386192
    2012 37.406133
    2012 37.416976
    2012 37.455622
    2012 37.460526
    2012 37.484163
    2012 37.518367
    2012 37.554292
    2012 37.604644
    2012 37.607195
    2012 37.630271
    2012 37.633215
    2012 37.736805
    2012 37.885723
    2012 38.348846
    2012 38.356817
    2012 38.356817
    2012 38.419080
    2012 38.419080
    2012 38.479876
    2012 38.504824
    2012 38.510638
    2012 38.510638
    2012 38.515605
    2012 38.600665
    2012 38.600665
    2012 38.640845
    2012 38.650942
    2012 38.653418
    2012 38.653603
    2012 38.655813
    2012 38.686711
    2012 38.734375
    2012 38.762571
    2012 38.762571
    2012 38.776465
    2012 38.821311
    2012 38.882855
    2012 38.911161
    2012 38.911161
    2012 38.911174
    2012 38.936873
    2012 38.941739
    2012 38.946536
    2012 38.970922
    2012 38.995703
    2012 39.016036
    2012 39.016036
    2012 39.034734
    2012 39.044223
    2012 39.044223
    2012 39.065068
    2012 39.065327
    2012 39.065327
    2012 39.071082
    2012 39.072687
    2012 39.089937
    2012 39.111448
    2012 39.117305
    2012 39.130004
    2012 39.147377
    2012 39.154421
    2012 39.164958
    2012 39.171633
    2012 39.173962
    2012 39.205801
    2012 39.248381
    2012 39.267413
    2012 39.310240
    2012 39.347379
    2012 39.347379
    2012 39.354523
    2012 39.354523
    2012 39.361150
    2012 39.390546
    2012 39.390546
    2012 39.417898
    2012 39.439173
    2012 39.442396
    2012 39.454213
    2012 39.456136
    2012 39.481946
    2012 39.528112
    2012 39.537526
    2012 39.568838
    2012 39.583070
    2012 39.583070
    2012 39.585152
    2012 39.613266
    2012 39.656528
    2012 39.656528
    2012 39.663142
    2012 39.687299
    2012 39.710455
    2012 39.710455
    2012 39.729065
    2012 39.739627
    2012 39.739627
    2012 39.756727
    2012 39.758247
    2012 39.786753
    2012 39.787381
    2012 39.818267
    2012 39.819422
    2012 39.853225
    2012 39.888505
    2012 39.888505
    2012 39.890043
    2012 39.894334
    2012 39.909071
    2012 39.909071
    2012 39.926985
    2012 39.926985
    2012 39.978624
    2012 40.047541
    2012 40.049983
    2012 40.049983
    2012 40.050954
    2012 40.114007
    2012 40.122769
    2012 40.134109
    2012 40.138520
    2012 40.157618
    2012 40.164931
    2012 40.182861
    2012 40.190708
    2012 40.244082
    2012 40.328972
    2012 40.351039
    2012 40.372299
    2012 40.406413
    2012 40.536651
    2012 40.645031
    2012 40.647878
    2012 40.647878
    2012 40.767484
    2012 40.836031
    2012 40.871627
    2012 40.892012
    2012 40.938974
    2012 40.956165
    2012 41.154057
    2012 41.169000
    2012 41.200243
    2012 41.212598
    2012 41.212598
    2012 41.276439
    2012 41.304370
    2012 41.341414
    2012 41.347228
    2012 41.376087
    2012 41.376087
    2012 41.429008
    2012 41.431254
    2012 41.457283
    2012 41.461066
    2012 41.471902
    2012 41.475801
    2012 41.477474
    2012 41.480114
    2012 41.495087
    2012 41.506435
    2012 41.506435
    2012 41.508232
    2012 41.508232
    2012 41.514641
    2012 41.515451
    2012 41.515451
    2012 41.537811
    2012 41.549011
    2012 41.558500
    2012 41.558500
    2012 41.561470
    2012 41.562481
    2012 41.605185
    2012 41.605185
    2012 41.605603
    2012 41.605603
    2012 41.607728
    2012 41.609631
    2012 41.615763
    2012 41.637525
    2012 41.678611
    2012 41.693836
    2012 41.709408
    2012 41.735739
    2012 41.735739
    2012 41.796947
    2012 41.798407
    2012 41.829972
    2012 41.843084
    2012 41.855092
    2012 41.861227
    2012 41.861717
    2012 41.878608
    2012 41.905346
    2012 42.002321
    2012 42.014751
    2012 42.023520
    2012 42.027146
    2012 42.058036
    2012 42.066752
    2012 42.069386
    2012 42.069386
    2012 42.092292
    2012 42.096847
    2012 42.104731
    2012 42.125630
    2012 42.131064
    2012 42.138225
    2012 42.138225
    2012 42.139562
    2012 42.162943
    2012 42.169911
    2012 42.185620
    2012 42.192015
    2012 42.200748
    2012 42.200748
    2012 42.208844
    2012 42.208844
    2012 42.213301
    2012 42.252662
    2012 42.266753
    2012 42.279048
    2012 42.285139
    2012 42.308542
    2012 42.327921
    2012 42.333277
    2012 42.333277
    2012 42.346215
    2012 42.361852
    2012 42.363202
    2012 42.363202
    2012 42.458617
    2012 42.458617
    2012 42.462501
    2012 42.469274
    2012 42.474410
    2012 42.474410
    2012 42.500647
    2012 42.545225
    2012 42.557100
    2012 42.559659
    2012 42.587993
    2012 42.614832
    2012 42.662553
    2012 42.742671
    2012 42.742671
    2012 42.773683
    2012 42.816334
    2012 42.816334
    2012 42.849637
    2012 42.875276
    2012 42.875276
    2012 42.922917
    2012 42.957089
    2012 42.965628
    2012 42.977641
    2012 42.982516
    2012 42.995696
    2012 43.026501
    2012 43.041787
    2012 43.081028
    2012 43.090148
    2012 43.090148
    2012 43.099444
    2012 43.103421
    2012 43.104502
    2012 43.107630
    2012 43.107630
    2012 43.130603
    2012 43.175545
    2012 43.176143
    2012 43.194162
    2012 43.202038
    2012 43.209975
    2012 43.236643
    2012 43.269699
    2012 43.330302
    2012 43.421723
    2012 43.421723
    2012 43.508693
    2012 43.557213
    2012 43.599857
    2012 43.647599
    2012 43.647599
    2012 43.693418
    2012 43.703397
    2012 43.726675
    2012 43.744949
    2012 43.781092
    2012 43.802164
    2012 43.971168
    2012 44.036545
    2012 44.042149
    2012 44.094258
    2012 44.094258
    2012 44.162251
    2012 44.166009
    2012 44.174342
    2012 44.201466
    2012 44.209648
    2012 44.225849
    2012 44.233740
    2012 44.245017
    2012 44.296079
    2012 44.306473
    2012 44.330190
    2012 44.374273
    2012 44.446443
    2012 44.528922
    2012 44.699284
    2012 44.722119
    2012 44.779368
    2012 44.842929
    2012 44.870178
    2012 44.873402
    2012 44.894511
    2012 44.894511
    2012 44.897697
    2012 44.912916
    2012 44.950250
    2012 44.990118
    2012 45.006331
    2012 45.013958
    2012 45.056448
    2012 45.119859
    2012 45.214494
    2012 45.230593
    2012 45.238595
    2012 45.238595
    2012 45.279108
    2012 45.279108
    2012 45.289618
    2012 45.347612
    2012 45.348406
    2012 45.348407
    2012 45.348407
    2012 45.474213
    2012 45.474213
    2012 45.503196
    2012 45.503196
    2012 45.511494
    2012 45.511494
    2012 45.526703
    2012 45.529441
    2012 45.531845
    2012 45.531845
    2012 45.552257
    2012 45.604802
    2012 45.639136
    2012 45.639136
    2012 45.676524
    2012 45.684801
    2012 45.697313
    2012 45.715436
    2012 45.732770
    2012 45.732770
    2012 45.737996
    2012 45.737996
    2012 45.743323
    2012 45.752636
    2012 45.769540
    2012 45.779011
    2012 45.779461
    2012 45.798998
    2012 45.801507
    2012 45.806013
    2012 45.808743
    2012 45.812180
    2012 45.822475
    2012 45.847264
    2012 45.848238
    2012 45.866874
    2012 45.871658
    2012 45.877366
    2012 45.884593
    2012 45.884593
    2012 45.905449
    2012 45.945415
    2012 45.976418
    2012 45.998783
    2012 46.009083
    2012 46.026360
    2012 46.026360
    2012 46.109415
    2012 46.122290
    2012 46.154743
    2012 46.159223
    2012 46.161102
    2012 46.204214
    2012 46.263508
    2012 46.266592
    2012 46.296372
    2012 46.316959
    2012 46.321758
    2012 46.323449
    2012 46.336261
    2012 46.351513
    2012 46.351513
    2012 46.354830
    2012 46.359584
    2012 46.393539
    2012 46.414979
    2012 46.414979
    2012 46.424058
    2012 46.433786
    2012 46.483823
    2012 46.498492
    2012 46.550930
    2012 46.553356
    2012 46.573915
    2012 46.585019
    2012 46.614509
    2012 46.627027
    2012 46.629314
    2012 46.637522
    2012 46.643761
    2012 46.668816
    2012 46.758333
    2012 46.758333
    2012 46.818292
    2012 46.851303
    2012 46.952570
    2012 46.952570
    2012 46.959993
    2012 46.985922
    2012 47.009755
    2012 47.090610
    2012 47.107853
    2012 47.274019
    2012 47.274019
    2012 47.274512
    2012 47.382866
    2012 47.382866
    2012 47.393091
    2012 47.487769
    2012 47.492352
    2012 47.492352
    2012 47.494093
    2012 47.494093
    2012 47.502455
    2012 47.502455
    2012 47.509133
    2012 47.638486
    2012 47.642058
    2012 47.642058
    2012 47.642193
    2012 47.661732
    2012 47.670316
    2012 47.698452
    2012 47.716080
    2012 47.770775
    2012 47.793191
    2012 47.800199
    2012 47.824220
    2012 47.824823
    2012 47.825113
    2012 47.837058
    2012 47.840087
    2012 47.856826
    2012 47.861239
    2012 47.861239
    2012 47.904982
    2012 47.916400
    2012 47.918364
    2012 48.002933
    2012 48.047728
    2012 48.047728
    2012 48.055330
    2012 48.059184
    2012 48.059184
    2012 48.082814
    2012 48.129569
    2012 48.247374
    2012 48.270510
    2012 48.322390
    2012 48.388290
    2012 48.388480
    2012 48.388480
    2012 48.395241
    2012 48.395241
    2012 48.397315
    2012 48.480759
    2012 48.495846
    2012 48.513850
    2012 48.523550
    2012 48.523550
    2012 48.559434
    2012 48.599377
    2012 48.668812
    2012 48.715541
    2012 48.733667
    2012 48.733667
    2012 48.754425
    2012 48.754453
    2012 48.762032
    2012 48.768533
    2012 48.768533
    2012 48.797107
    2012 48.962927
    2012 48.972141
    2012 49.018983
    2012 49.050640
    2012 49.160645
    2012 49.160645
    2012 49.167529
    2012 49.168744
    2012 49.209379
    2012 49.265996
    2012 49.371930
    2012 49.422669
    2012 49.497083
    2012 49.648844
    2012 49.655477
    2012 49.673640
    2012 49.673640
    2012 49.718335
    2012 49.755017
    2012 49.816603
    2012 49.816603
    2012 49.917246
    2012 49.920754
    2012 49.930290
    2012 49.984989
    2012 49.994806
    2012 50.084348
    2012 50.090093
    2012 50.154742
    2012 50.236562
    2012 50.296151
    2012 50.315105
    2012 50.319220
    2012 50.319220
    2012 50.335295
    2012 50.335295
    2012 50.350903
    2012 50.401169
    2012 50.456648
    2012 50.456648
    2012 50.459901
    2012 50.459901
    2012 50.522090
    2012 50.534156
    2012 50.535516
    2012 50.551987
    2012 50.554900
    2012 50.579320
    2012 50.581630
    2012 50.582932
    2012 50.624789
    2012 50.627764
    2012 50.629905
    2012 50.629905
    2012 50.657306
    2012 50.730164
    2012 50.864393
    2012 50.866848
    2012 50.935252
    2012 50.974087
    2012 51.087811
    2012 51.108894
    2012 51.169229
    2012 51.169229
    2012 51.222720
    2012 51.228260
    2012 51.245982
    2012 51.275113
    2012 51.275113
    2012 51.277068
    2012 51.328460
    2012 51.333596
    2012 51.333678
    2012 51.348349
    2012 51.382161
    2012 51.616825
    2012 51.647067
    2012 51.682390
    2012 51.877301
    2012 52.032176
    2012 52.039091
    2012 52.042506
    2012 52.094065
    2012 52.100219
    2012 52.100219
    2012 52.154712
    2012 52.423276
    2012 52.431556
    2012 52.463271
    2012 52.464411
    2012 52.513599
    2012 52.513599
    2012 52.549458
    2012 52.814686
    2012 52.816826
    2012 52.822921
    2012 52.869609
    2012 52.950374
    2012 53.419134
    2012 53.540702
    2012 53.554366
    2012 53.554366
    2012 53.572377
    2012 53.735876
    2012 53.735876
    2012 54.013135
    2012 54.137047
    2012 54.230850
    2012 54.315735
    2012 54.328461
    2012 54.461253
    2012 54.482782
    2012 54.499674
    2012 54.570998
    2012 54.611390
    2012 54.693478
    2012 54.712818
    2012 54.716850
    2012 54.966356
    2012 54.995892
    2012 55.034302
    2012 55.052064
    2012 55.076912
    2012 55.142054
    2012 55.142054
    2012 55.441894
    2012 55.647568
    2012 55.685920
    2012 55.836275
    2012 55.873953
    2012 56.012112
    2012 56.106930
    2012 56.320965
    2012 56.326203
    2012 56.331423
    2012 56.331423
    2012 56.402958
    2012 56.685537
    2012 56.834629
    2012 56.995820
    2012 57.019311
    2012 57.020836
    2012 57.055460
    2012 57.138512
    2012 57.219132
    2012 57.221340
    2012 57.530282
    2012 57.576624
    2012 57.604724
    2012 57.610251
    2012 57.630482
    2012 57.671975
    2012 57.757998
    2012 57.800151
    2012 57.921876
    2012 58.217363
    2012 58.249500
    2012 58.273385
    2012 58.308537
    2012 58.308537
    2012 59.129429
    2013 15.736802
    2013 20.656188
    2013 20.697879
    2013 24.404398
    2013 24.416650
    2013 25.103913
    2013 25.150264
    2013 25.167499
    2013 25.432910
    2013 26.071193
    2013 26.135735
    2013 26.194017
    2013 26.237414
    2013 26.237414
    2013 26.266216
    2013 26.586613
    2013 26.784598
    2013 27.250174
    2013 27.592234
    2013 27.812933
    2013 28.391194
    2013 28.674616
    2013 28.788124
    2013 28.974457
    2013 29.071739
    2013 29.077303
    2013 29.096195
    2013 29.110231
    2013 29.178923
    2013 29.178923
    2013 29.258877
    2013 29.427110
    2013 29.484920
    2013 29.498597
    2013 29.511998
    2013 29.511998
    2013 29.526069
    2013 29.527313
    2013 29.536057
    2013 29.544514
    2013 29.554351
    2013 29.561739
    2013 29.762500
    2013 29.794983
    2013 29.907617
    2013 29.920562
    2013 29.964914
    2013 31.179332
    2013 31.532433
    2013 31.544575
    2013 31.925979
    2013 32.355948
    2013 32.368271
    2013 32.390327
    2013 32.857307
    2013 32.943242
    2013 33.488816
    2013 33.525930
    2013 33.694692
    2013 33.772414
    2013 34.056214
    2013 34.066368
    2013 34.078225
    2013 34.111697
    2013 34.131274
    2013 34.304558
    2013 34.325469
    2013 34.329143
    2013 34.371433
    2013 34.417872
    2013 34.459877
    2013 34.459877
    2013 34.508432
    2013 34.590593
    2013 34.590593
    2013 34.686199
    2013 34.719317
    2013 34.770000
    2013 34.784572
    2013 34.787197
    2013 34.787686
    2013 34.798654
    2013 34.816847
    2013 34.836349
    2013 34.844857
    2013 34.846383
    2013 34.937590
    2013 35.025832
    2013 35.037362
    2013 35.041482
    2013 35.055526
    2013 35.234332
    2013 35.469057
    2013 35.726375
    2013 35.822931
    2013 36.065415
    2013 36.071656
    2013 36.085352
    2013 36.112494
    2013 36.117647
    2013 36.215864
    2013 36.257410
    2013 36.406642
    2013 36.715262
    2013 36.890973
    2013 37.444993
    2013 37.450916
    2013 37.553720
    2013 37.608204
    2013 37.812032
    2013 37.867414
    2013 38.064226
    2013 38.134045
    2013 38.137284
    2013 38.211986
    2013 38.213186
    2013 38.372708
    2013 38.466958
    2013 38.474876
    2013 38.499798
    2013 38.601006
    2013 39.010099
    2013 39.093319
    2013 39.193514
    2013 39.207493
    2013 39.215126
    2013 39.225891
    2013 39.262707
    2013 39.344384
    2013 39.346824
    2013 39.367980
    2013 39.401995
    2013 39.422195
    2013 39.445602
    2013 39.519321
    2013 39.547303
    2013 39.593162
    2013 39.634122
    2013 39.649505
    2013 39.656334
    2013 39.666732
    2013 39.704607
    2013 39.718980
    2013 39.758644
    2013 39.758644
    2013 39.787302
    2013 39.791885
    2013 39.812273
    2013 39.871316
    2013 39.889578
    2013 39.921471
    2013 39.922083
    2013 39.948572
    2013 39.948572
    2013 39.948572
    2013 39.951620
    2013 39.964963
    2013 39.984332
    2013 39.991564
    2013 39.991564
    2013 40.012753
    2013 40.032592
    2013 40.032592
    2013 40.044564
